No,データパターン,データタイプ,得意先正式名称,ふりがな,呼称,締日,締日From,締日To,納品書印刷,入金種別,得意先区分,請求日,売上計上日,報告書No,報告書枝From,報告書枝To,担当者,研究所,部門,摘要,品名,税区分,単位,数量,単価,税抜金額,消費税,税込額,メモ
,,,株式会社モンリーブ,,株式会社モンリーブ,,,,,その他,一般外部,20120315,20120315,,,,羽倉恵子,大阪研究所,繊維,商品試験,テープ　＊エプロンの部材　染色堅牢度,課税(5%),,,,20600,1030,21630,
,,,株式会社モンリーブ,,株式会社モンリーブ,,,,,その他,一般外部,20120323,20120323,,,,羽倉恵子,大阪研究所,繊維,商品試験,編地＊アパレル(ベスト)用　染色堅牢度,課税(5%),,,,21000,1050,22050,
,,,株式会社モンリーブ,,株式会社モンリーブ,,,,,その他,一般外部,20120315,20120315,,,,羽倉恵子,大阪研究所,繊維,商品試験,生地　＊Ｔシャツ用生地　・染色堅牢度,課税(5%),,,,24100,1205,25305,
,,,株式会社モンリーブ,,株式会社モンリーブ,,,,,その他,一般外部,20120306,20120306,,,,羽倉恵子,大阪研究所,繊維,商品試験,バッグ用生地　　　　　染色堅牢度試験,課税(5%),,,,24500,1225,25725,
,,,株式会社モンリーブ,,株式会社モンリーブ,,,,,その他,一般外部,20120326,20120326,,,,大木美緒,大阪研究所,繊維,機能性評価,保冷温生地　　環境変化に伴う水温測定,課税(5%),,,,48000,2400,50400,
,,,株式会社モンリーブ,,株式会社モンリーブ,,,,,その他,一般外部,20120325,20120325,,,,小村真司,大阪研究所,繊維,業務受託,３月分業務受託料,課税(5%),,,,100000,5000,105000,
,,,株式会社ヤマツゥ,,株式会社ヤマツゥ,,,,,その他,一般外部,20120321,20120321,,,,畑井百合子,大阪研究所,繊維,商品試験,パンツ　　強度試験,課税(5%),,,,13000,650,13650,
,,,株式会社ヤマニ,,株式会社ヤマニ,,,,,その他,大丸グループ,20120330,20120330,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,梅干　　　　　　　細菌検査（定期）他,課税(5%),,,,20000,1000,21000,
,,,株式会社ヤマニ,,株式会社ヤマニ,,,,,その他,大丸グループ,20120424,20120424,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,梅干　　細菌検査(定期)他,課税(5%),,,,20000,1000,21000,
,,,株式会社ヤマニ,,株式会社ヤマニ,,,,,その他,大丸グループ,20120531,20120531,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,梅干　　　　　　　細菌検査（定期）他,課税(5%),,,,20000,1000,21000,
,,,株式会社ヤマニ,,株式会社ヤマニ,,,,,その他,大丸グループ,20120630,20120630,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,梅干　　　　　　　細菌検査（定期）他,課税(5%),,,,20000,1000,21000,
,,,株式会社ヤマニ,,株式会社ヤマニ,,,,,その他,大丸グループ,20120725,20120725,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,梅干　　　　　　　細菌検査（定期）他,課税(5%),,,,20000,1000,21000,
,,,株式会社ヤマニ,,株式会社ヤマニ,,,,,その他,大丸グループ,20120830,20120830,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,梅干　　　　　　　細菌検査（定期）他,課税(5%),,,,20000,1000,21000,
,,,株式会社ヤマニ,,株式会社ヤマニ,,,,,その他,大丸グループ,20120928,20120928,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,梅干　　　　　　　細菌検査（定期）他,課税(5%),,,,20000,1000,21000,
,,,株式会社ヤマニ,,株式会社ヤマニ,,,,,その他,大丸グループ,20121025,20121025,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,梅干　　　　　　　細菌検査（定期）他,課税(5%),,,,20000,1000,21000,
,,,株式会社ヤマニ,,株式会社ヤマニ,,,,,その他,大丸グループ,20121127,20121127,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,梅干　　　　　　　細菌検査（定期）他,課税(5%),,,,20000,1000,21000,
,,,株式会社ヤマニ,,株式会社ヤマニ,,,,,その他,大丸グループ,20121220,20121220,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,梅干　　　　　　　細菌検査（定期）他,課税(5%),,,,20000,1000,21000,
,,,株式会社ヤマニ,,株式会社ヤマニ,,,,,その他,大丸グループ,20130125,20130125,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,梅干　　　　　　　細菌検査（定期）他,課税(5%),,,,20000,1000,21000,
,,,株式会社ヤマニ,,株式会社ヤマニ,,,,,その他,大丸グループ,20130227,20130227,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,梅干　　　　　　　細菌検査（定期）他,課税(5%),,,,20000,1000,21000,
,,,株式会社ヤマニ,,株式会社ヤマニ,,,,,その他,大丸グループ,20130326,20130326,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,梅干　　　　　　　細菌検査（定期）他,課税(5%),,,,20000,1000,21000,
,,,株式会社ヤマニ,,株式会社ヤマニ,,,,,その他,大丸グループ,20130429,20130429,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,梅干　　　　　　　細菌検査（定期）他,課税(5%),,,,20000,1000,21000,
,,,株式会社ヤマニ,,株式会社ヤマニ,,,,,その他,大丸グループ,20130531,20130531,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,梅干　　　　　　　細菌検査（定期）他,課税(5%),,,,20000,1000,21000,
,,,株式会社ヤマニ,,株式会社ヤマニ,,,,,その他,大丸グループ,20130629,20130629,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,梅干　　　　　　　細菌検査（定期）他,課税(5%),,,,20000,1000,21000,
,,,株式会社ヤマ食,,株式会社ヤマ食,,,,,その他,一般外部,20121120,20121120,,,,池田響,大阪研究所,食品,商品試験,味ま野　限定Ｋ　　和風二段,課税(5%),,,,24000,1200,25200,
,,,株式会社ヤマ食,,株式会社ヤマ食,,,,,その他,一般外部,20121120,20121120,,,,池田響,大阪研究所,食品,商品試験,いきいき亭ー２０　和風三段,課税(5%),,,,36000,1800,37800,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20120320,20120320,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,洋生菓子　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20120416,20120416,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,洋生菓子　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20120515,20120515,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,洋生菓子　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20120619,20120619,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,洋生菓子　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20120717,20120717,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,洋生菓子　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20120821,20120821,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,洋生菓子　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20120831,20120831,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20120918,20120918,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,洋生菓子　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20120928,20120928,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20121016,20121016,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,洋生菓子　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20121031,20121031,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20121121,20121121,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,洋生菓子　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20121130,20121130,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20121217,20121217,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,洋生菓子　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20121226,20121226,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20130121,20130121,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,洋生菓子　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20130130,20130130,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20130218,20130218,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,洋生菓子　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20130228,20130228,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20130321,20130321,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,洋生菓子　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20130329,20130329,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20130417,20130417,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,洋生菓子　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20130422,20130422,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20130515,20130515,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,洋生菓子　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20130527,20130527,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20130619,20130619,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,洋生菓子　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20130626,20130626,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　細菌検査（定期）,課税(5%),,,,5000,250,5250,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20120320,20120320,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　細菌検査（定期）,課税(5%),,,,15000,750,15750,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20120416,20120416,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　細菌検査（定期）,課税(5%),,,,15000,750,15750,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20120515,20120515,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　細菌検査（定期）,課税(5%),,,,15000,750,15750,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20120619,20120619,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　細菌検査（定期）,課税(5%),,,,15000,750,15750,
,,,株式会社ユーハイム,,株式会社ユーハイム,,,,,その他,大丸グループ,20120717,20120717,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　細菌検査（定期）,課税(5%),,,,15000,750,15750,
